1	7	-2.834368	4.488320
1	9	-0.376278	4.641417
1	10	2.329212	4.757149
1	11	0.473899	4.539412
1	13	3.599545	4.831858
1	18	10.334027	4.658691
1	20	11.153646	4.426107
1	21	-8.196853	3.106491
1	22	-9.558012	3.990051
1	23	-3.625071	2.933344
1	24	-2.678507	3.882266
1	37	11.637377	3.420958
1	39	-8.635013	-1.399185
1	42	-8.387893	0.933411
1	43	-6.907332	1.148331
1	44	-6.801820	0.270091
1	45	-6.005753	1.206547
1	55	10.213037	1.010772
1	58	10.674273	-0.640667
1	59	-8.650573	-3.126189
1	60	-8.223455	-2.316803
1	61	-9.520411	-3.327404
1	62	-8.507293	-3.842589
1	63	-7.534746	-2.259478
1	64	-2.985337	-4.207317
1	71	7.928241	-3.951941
1	72	7.112608	-4.503931
1	75	8.543028	-4.487350
1	76	9.232388	-3.255799
1	79	-11.136487	-6.082736
1	80	-10.232200	-6.677337
1	81	-10.787086	-7.459701
1	82	-9.767427	-5.373017
1	83	-3.317274	-4.836673
1	88	-1.414932	-4.821669
2	7	-3.329739	6.229875
2	9	-0.881642	6.463665
2	10	1.754189	6.674751
2	11	-0.036381	6.385859
2	13	3.011259	6.772213
2	18	9.652991	6.845919
2	20	10.444863	6.666005
2	21	-8.614829	4.717493
2	22	-10.008244	5.537368
2	23	-4.052751	4.686799
2	24	-3.158353	5.635057
2	37	10.954581	5.708152
2	39	-8.890875	0.288391
2	42	-8.724100	2.567981
2	43	-7.260053	2.837836
2	44	-7.122312	1.977946
2	45	-6.361055	2.920089
2	55	9.635708	3.324340
2	58	10.163504	1.753035
2	59	-8.843605	-1.410311
2	60	-8.447826	-0.604738
2	61	-9.692554	-1.597234
2	62	-8.681364	-2.110360
2	63	-7.761327	-0.513731
2	64	-3.168699	-2.253273
2	71	7.582022	-1.552165
2	72	6.797749	-2.123766
2	75	8.199800	-2.056336
2	76	8.818121	-0.833061
2	79	-11.213402	-4.374147
2	80	-10.295156	-4.940022
2	81	-10.819880	-5.723618
2	82	-9.878366	-3.650707
2	83	-3.472865	-2.891432
2	88	-1.590334	-2.790096
2	100	0.789668	4.964555
2	103	-11.514868	2.239604
2	104	-11.696465	3.390086
2	107	2.095428	3.297531
2	110	2.809385	3.806005
2	111	3.972185	2.222929
2	115	-7.317535	-0.499150
2	116	-5.851825	-0.921658
2	121	6.748911	-0.024725
2	122	7.719529	-0.479353
2	123	8.351988	-0.141189
2	124	12.304276	0.502795
2	125	-2.656693	-3.484389
2	126	7.874388	-2.266509
2	128	-11.177101	-4.880042
2	133	2.596908	-7.233549
2	135	0.471588	-6.397749
2	136	1.107856	-4.937085
2	137	7.325148	-7.472349
2	138	3.876030	-6.409030
2	140	7.961073	-5.454000
2	142	8.390679	-5.396643
3	21	-8.520049	6.837795
3	23	-4.000319	6.832122
3	39	-8.740541	2.494864
3	42	-8.601803	4.718072
3	43	-7.156212	4.996449
3	44	-7.013781	4.149940
3	45	-6.270774	5.078002
3	55	9.586367	5.665795
3	58	10.109705	4.144799
3	59	-8.670653	0.832031
3	60	-8.291825	1.618621
3	61	-9.491211	0.679197
3	62	-8.506462	0.152891
3	63	-7.615493	1.721516
3	64	-3.068470	0.067608
3	71	7.541101	0.883733
3	72	6.768059	0.310968
3	75	8.154633	0.394021
3	76	8.763712	1.597723
3	79	-10.952146	-2.040983
3	80	-10.049776	-2.589686
3	81	-10.548970	-3.350045
3	82	-9.660100	-1.346598
3	83	-3.367252	-0.569014
3	88	-1.509097	-0.436112
3	100	0.797550	7.144518
3	103	-11.357127	4.389403
3	104	-11.553925	5.518572
3	107	2.095489	5.516863
3	110	2.804123	6.030692
3	111	3.956295	4.488781
3	115	-7.172474	1.740547
3	116	-5.724189	1.341027
3	121	6.719859	2.326220
3	122	7.677863	1.925564
3	123	8.303981	2.269604
3	124	12.229412	2.961348
3	125	-2.559587	-1.144086
3	126	7.831015	0.182868
3	128	-10.907378	-2.536709
3	133	2.639696	-4.680943
3	135	0.541895	-3.920112
3	136	1.158729	-2.505278
3	137	7.284774	-4.837892
3	138	3.888144	-3.873175
3	140	7.915647	-2.891392
3	142	8.340363	-2.833912
3	145	-7.205643	4.779650
3	149	-11.086332	4.324371
3	152	-1.462692	2.628891
3	154	7.874388	1.888611
3	165	-11.808019	-7.021598
3	171	0.783637	-7.094922
3	172	2.188101	-6.996456
4	39	-8.752095	4.420310
4	42	-8.640767	6.584274
4	43	-7.209843	6.872121
4	44	-7.061516	6.040183
4	45	-6.336905	6.952324
4	58	9.865716	6.272614
4	59	-8.664833	2.788146
4	60	-8.300314	3.557854
4	61	-9.464587	2.667995
4	62	-8.498217	2.130001
4	63	-7.628519	3.673299
4	64	-3.121345	2.107776
4	71	7.339822	3.060335
4	72	6.580635	2.486734
4	75	7.950243	2.589097
4	79	-10.889842	-0.016614
4	80	-9.994431	-0.555753
4	81	-10.481038	-1.305083
4	82	-9.624053	0.655292
4	83	-3.410159	1.476468
4	88	-1.574041	1.636473
4	103	-11.377376	6.256516
4	115	-7.189945	3.697002
4	116	-5.753987	3.319496
4	121	6.520900	4.417260
4	122	7.460644	4.067618
4	124	11.950076	5.164896
4	128	-10.839360	-0.507013
4	133	2.554100	-2.413950
4	135	0.475648	-1.729569
4	136	1.071581	-0.351745
4	138	3.772302	-1.616802
4	145	-7.256727	6.656426
4	149	-11.107602	6.191639
4	152	-1.556319	4.611957
4	154	7.651989	4.035942
4	165	-11.654806	-4.859486
4	171	0.741049	-4.793658
4	172	2.127513	-4.668268
4	187	11.261165	4.601149
4	189	8.189372	2.301030
4	190	8.528241	3.828118
4	191	-2.632813	0.909531
4	195	7.783380	-0.585626
4	196	3.330903	-1.387715
4	198	8.736429	-1.487433
4	200	11.886228	-1.072509
4	201	13.292285	-1.657317
4	206	0.312203	-4.420505
4	207	7.868584	-3.166983
4	208	5.467731	-3.405293
4	209	12.163019	-2.424063
4	212	13.228585	-1.999183
4	213	-12.991036	-5.390132
4	216	-4.277060	-7.665909
4	218	-5.758087	-7.571459
4	221	7.134108	-7.543989
4	225	8.597605	-5.773542
5	59	-8.760034	4.779614
5	60	-8.400505	5.532287
5	62	-8.595233	4.141065
5	63	-7.732275	5.649147
5	64	-3.275243	4.118891
5	71	7.011618	5.082515
5	72	6.266102	4.513404
5	75	7.612932	4.622851
5	79	-10.964734	2.064629
5	80	-10.080832	1.527261
5	81	-10.563270	0.794696
5	82	-9.712458	2.703366
5	83	-3.562933	3.492919
5	88	-1.747649	3.661097
5	115	-7.294320	5.673215
5	116	-5.871690	5.301419
5	121	6.220760	6.360515
5	122	7.134285	6.048748
5	124	11.547541	7.161728
5	128	-10.916443	1.578089
5	133	2.300288	-0.243936
5	135	0.258911	0.393313
5	136	0.846823	1.726312
5	138	3.494966	0.535601
5	152	-1.724557	6.547011
5	154	7.321185	6.020698
5	165	-11.710675	-2.652611
5	171	0.513640	-2.558996
5	172	1.880634	-2.425908
5	187	10.863765	6.606510
5	189	7.851304	4.339463
5	190	8.182878	5.826069
5	191	-2.801165	2.936373
5	195	7.436610	1.554387
5	196	3.065332	0.756248
5	198	8.368552	0.682123
5	200	11.442649	1.106778
5	201	12.817338	0.554158
5	206	0.093052	-2.201475
5	207	7.507642	-0.925073
5	208	5.164166	-1.178552
5	209	11.705874	-0.173103
5	212	12.750965	0.224599
5	213	-13.027000	-3.161083
5	216	-4.437255	-5.385047
5	218	-5.897017	-5.301450
5	221	6.781673	-5.141627
5	225	8.214758	-3.409027
5	233	-3.210639	3.952599
5	234	7.798151	1.650593
5	235	8.554202	1.585687
5	236	-12.514191	-1.562756
5	242	1.737228	-1.024749
5	255	-1.797738	-6.600336
5	259	6.441587	-4.941069
5	262	8.248696	-6.670571
6	62	-8.493849	6.438210
6	64	-3.231682	6.408468
6	71	6.928191	7.396077
6	72	6.188673	6.825736
6	75	7.524199	6.944837
6	79	-10.822637	4.428796
6	80	-9.950478	3.893623
6	81	-10.423489	3.178771
6	82	-9.593188	5.034791
6	83	-3.519253	5.786634
6	88	-1.724319	5.965602
6	128	-10.773814	3.946132
6	133	2.246112	2.192517
6	135	0.239290	2.783732
6	136	0.821997	4.075312
6	165	-11.525379	-0.156304
6	171	0.476444	-0.059684
6	172	1.828330	0.083009
6	189	7.761644	6.663649
6	195	7.318446	3.958344
6	198	8.231490	3.112365
6	200	11.269382	3.549603
6	201	12.621937	3.029916
6	206	0.065272	0.284019
6	207	7.363916	1.569473
6	208	5.062889	1.306499
6	209	11.513298	2.323014
6	212	12.552547	2.705656
6	213	-12.812222	-0.641033
6	216	-4.395196	-2.800766
6	218	-5.823403	-2.739934
6	221	6.627609	-2.495250
6	225	8.044086	-0.804949
6	233	-3.169370	6.243698
6	234	7.677378	4.051426
6	235	8.422103	3.993922
6	236	-12.318830	0.912820
6	242	1.688089	1.428120
6	255	-1.811599	-3.949165
6	259	6.292174	-2.296001
6	262	8.036592	-3.941556
6	271	-4.925292	-0.953109
6	276	-12.541645	-2.274314
6	281	8.399748	-4.200789
6	289	-3.158172	-6.302229
6	290	-3.757400	-5.003537
6	294	-0.804338	-6.483326
6	296	7.095515	-5.866097
6	298	2.875340	-5.640999
6	300	8.580578	-6.620822
6	301	9.075595	-6.223697
7	80	-9.931255	5.907211
7	81	-10.396997	5.206576
7	133	2.116117	4.296701
7	135	0.139753	4.839139
7	136	0.711494	6.091489
7	165	-11.465514	1.963067
7	171	0.372463	2.099146
7	172	1.707536	2.251338
7	195	7.113560	6.046650
7	198	8.014442	5.228479
7	200	11.013235	5.687816
7	201	12.344720	5.200187
7	206	-0.030978	2.428536
7	207	7.149493	3.740562
7	208	4.891013	3.462180
7	209	11.249051	4.513685
7	212	12.274992	4.882097
7	213	-12.736231	1.491199
7	216	-4.433055	-0.591661
7	218	-5.835464	-0.550359
7	221	6.428958	-0.193145
7	225	7.820873	1.467461
7	234	7.468876	6.139299
7	235	8.202605	6.093121
7	236	-12.254393	3.017411
7	242	1.563982	3.543133
7	255	-1.889450	-1.675216
7	259	6.096570	0.001945
7	262	7.802625	-1.574289
